,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
751,57.0,14.0,0.0,0.0,0.0,53.0,209.0,12.0,87.0,1100.0,538.0,692.0,571.0,24.0,581.0,132.0,696.0,315.0,86.0,5.0
752,137.0,38.0,0.0,0.0,0.0,74.0,410.0,84.0,431.0,1166.0,601.0,728.0,612.0,94.0,525.0,110.0,732.0,158.0,297.0,5.0
753,56.0,166.0,0.0,0.0,0.0,67.0,232.0,75.0,596.0,407.0,141.0,164.0,207.0,272.0,68.0,328.0,216.0,956.0,1840.0,3.0
754,188.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
755,23.0,82.0,0.0,0.0,0.0,89.0,333.0,90.0,600.0,965.0,431.0,587.0,441.0,159.0,524.0,36.0,591.0,776.0,825.0,1.0
756,159.0,30.0,0.0,0.0,0.0,56.0,360.0,5.0,40.0,19.0,5.0,11.0,3.0,371.0,108.0,248.0,11.0,1495.0,1300.0,6.0
757,62.0,168.0,0.0,0.0,0.0,38.0,71.0,79.0,196.0,245.0,87.0,85.0,133.0,320.0,35.0,313.0,142.0,1196.0,1682.0,3.0
758,198.0,208.0,0.0,0.0,0.0,78.0,371.0,54.0,153.0,157.0,48.0,45.0,79.0,340.0,55.0,278.0,85.0,1446.0,1676.0,3.0
759,89.0,111.0,0.0,1.0,0.0,90.0,542.0,69.0,258.0,337.0,91.0,221.0,104.0,214.0,334.0,172.0,223.0,1592.0,414.0,2.0
760,11.0,143.0,0.0,0.0,0.0,124.0,828.0,95.0,856.0,410.0,133.0,248.0,128.0,245.0,326.0,149.0,250.0,1407.0,632.0,1.0
761,169.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
762,96.0,165.0,0.0,0.0,0.0,51.0,282.0,96.0,498.0,467.0,169.0,175.0,236.0,289.0,34.0,345.0,243.0,779.0,1727.0,3.0
763,203.0,1.0,0.0,0.0,0.0,50.0,221.0,84.0,314.0,1215.0,618.0,749.0,647.0,74.0,505.0,156.0,753.0,152.0,83.0,5.0
764,41.0,189.0,0.0,0.0,0.0,27.0,170.0,15.0,61.0,180.0,52.0,53.0,91.0,323.0,50.0,296.0,102.0,1462.0,1704.0,3.0
765,202.0,72.0,0.0,0.0,0.0,16.0,40.0,5.0,123.0,355.0,115.0,217.0,108.0,262.0,299.0,160.0,219.0,1414.0,624.0,6.0
766,87.0,80.0,0.0,0.0,0.0,74.0,365.0,35.0,304.0,1049.0,512.0,643.0,526.0,65.0,574.0,90.0,647.0,294.0,302.0,5.0
767,213.0,150.0,0.0,0.0,0.0,133.0,316.0,217.0,1079.0,662.0,284.0,389.0,295.0,237.0,336.0,147.0,394.0,591.0,504.0,4.0
768,111.0,66.0,0.0,0.0,0.0,68.0,241.0,69.0,329.0,1064.0,518.0,649.0,548.0,37.0,553.0,154.0,653.0,293.0,58.0,5.0
769,108.0,65.0,0.0,0.0,0.0,86.0,294.0,12.0,87.0,822.0,374.0,469.0,373.0,264.0,351.0,105.0,473.0,296.0,1173.0,1.0
770,25.0,200.0,0.0,0.0,0.0,90.0,557.0,82.0,622.0,340.0,123.0,132.0,173.0,305.0,53.0,310.0,181.0,866.0,1753.0,3.0
771,17.0,76.0,0.0,0.0,0.0,88.0,667.0,86.0,604.0,72.0,11.0,51.0,17.0,329.0,167.0,230.0,50.0,1815.0,452.0,2.0
772,43.0,112.0,0.0,0.0,0.0,74.0,434.0,65.0,347.0,40.0,2.0,33.0,5.0,341.0,153.0,233.0,33.0,1885.0,574.0,2.0
773,231.0,164.0,0.0,0.0,0.0,78.0,272.0,104.0,704.0,321.0,111.0,122.0,168.0,296.0,50.0,322.0,176.0,1023.0,1754.0,3.0
774,36.0,93.0,0.0,0.0,0.0,184.0,1002.0,250.0,1085.0,386.0,133.0,205.0,145.0,274.0,220.0,229.0,206.0,1628.0,57.0,2.0
775,98.0,149.0,0.0,0.0,0.0,98.0,375.0,109.0,734.0,555.0,188.0,258.0,274.0,188.0,138.0,337.0,287.0,972.0,1915.0,3.0
776,19.0,59.0,0.0,0.0,0.0,203.0,996.0,186.0,1022.0,385.0,122.0,209.0,151.0,242.0,233.0,248.0,210.0,1403.0,6.0,2.0
777,178.0,151.0,0.0,0.0,0.0,96.0,522.0,229.0,1002.0,661.0,280.0,385.0,301.0,223.0,328.0,169.0,390.0,505.0,202.0,4.0
778,192.0,143.0,0.0,0.0,0.0,91.0,771.0,88.0,634.0,556.0,192.0,326.0,197.0,197.0,395.0,128.0,331.0,1357.0,512.0,1.0
779,5.0,107.0,0.0,0.0,0.0,2.0,40.0,2.0,33.0,1.0,0.0,1.0,0.0,374.0,97.0,257.0,1.0,29.0,791.0,2.0
780,91.0,45.0,0.0,0.0,0.0,17.0,4.0,48.0,199.0,1194.0,621.0,730.0,633.0,113.0,479.0,135.0,734.0,89.0,240.0,5.0
781,250.0,190.0,0.0,0.0,0.0,149.0,947.0,152.0,996.0,661.0,288.0,384.0,293.0,253.0,322.0,145.0,389.0,415.0,542.0,4.0
782,78.0,46.0,0.0,0.0,0.0,91.0,592.0,87.0,658.0,543.0,212.0,303.0,169.0,299.0,341.0,80.0,307.0,1303.0,1307.0,0.0
783,228.0,113.0,0.0,0.0,0.0,62.0,19.0,54.0,94.0,139.0,64.0,64.0,31.0,403.0,127.0,192.0,67.0,1518.0,1540.0,0.0
784,144.0,90.0,0.0,1.0,0.0,27.0,35.0,80.0,213.0,473.0,192.0,254.0,136.0,351.0,272.0,99.0,256.0,1278.0,1383.0,0.0
785,92.0,179.0,0.0,0.0,0.0,163.0,640.0,100.0,862.0,837.0,371.0,504.0,376.0,206.0,443.0,70.0,508.0,668.0,940.0,4.0
786,151.0,188.0,0.0,0.0,0.0,75.0,221.0,49.0,62.0,373.0,136.0,139.0,196.0,301.0,31.0,336.0,204.0,920.0,1715.0,3.0
787,222.0,150.0,0.0,0.0,0.0,83.0,827.0,196.0,1097.0,685.0,290.0,407.0,309.0,212.0,362.0,146.0,411.0,708.0,336.0,4.0
788,206.0,86.0,0.0,0.0,0.0,62.0,280.0,43.0,153.0,65.0,5.0,53.0,13.0,319.0,181.0,226.0,52.0,1857.0,371.0,2.0
789,200.0,81.0,0.0,0.0,0.0,58.0,68.0,45.0,77.0,1012.0,475.0,618.0,485.0,9.0,625.0,11.0,622.0,934.0,420.0,5.0
790,15.0,71.0,0.0,0.0,0.0,144.0,1050.0,164.0,1129.0,195.0,39.0,131.0,58.0,263.0,254.0,206.0,128.0,1745.0,254.0,2.0
791,111.0,7.0,0.0,0.0,0.0,56.0,296.0,18.0,71.0,1116.0,558.0,682.0,580.0,82.0,523.0,126.0,686.0,209.0,205.0,5.0
792,221.0,51.0,0.0,0.0,0.0,10.0,79.0,32.0,193.0,153.0,37.0,103.0,33.0,313.0,226.0,184.0,102.0,1709.0,1030.0,6.0
793,242.0,109.0,0.0,0.0,0.0,146.0,912.0,78.0,625.0,758.0,352.0,431.0,346.0,292.0,316.0,112.0,435.0,273.0,1271.0,1.0
794,171.0,129.0,0.0,0.0,0.0,119.0,166.0,32.0,131.0,79.0,24.0,45.0,18.0,360.0,142.0,225.0,44.0,1690.0,1297.0,6.0
795,249.0,13.0,0.0,0.0,0.0,78.0,427.0,80.0,127.0,1138.0,585.0,711.0,597.0,96.0,518.0,115.0,715.0,164.0,285.0,5.0
796,96.0,75.0,0.0,1.0,0.0,86.0,371.0,119.0,701.0,505.0,207.0,263.0,148.0,362.0,262.0,98.0,265.0,1121.0,1427.0,0.0
797,233.0,183.0,0.0,0.0,2.0,85.0,665.0,124.0,841.0,769.0,340.0,458.0,347.0,223.0,403.0,94.0,462.0,595.0,863.0,4.0
798,167.0,198.0,0.0,0.0,0.0,82.0,289.0,36.0,273.0,475.0,158.0,185.0,246.0,244.0,55.0,364.0,254.0,1039.0,1826.0,3.0
799,68.0,6.0,0.0,0.0,0.0,32.0,30.0,32.0,83.0,1227.0,640.0,752.0,651.0,126.0,451.0,148.0,756.0,64.0,211.0,5.0
800,4.0,107.0,0.0,0.0,0.0,7.0,20.0,10.0,22.0,25.0,0.0,23.0,2.0,350.0,138.0,239.0,23.0,1898.0,553.0,2.0
801,151.0,141.0,0.0,0.0,0.0,4.0,7.0,91.0,942.0,38.0,9.0,22.0,7.0,364.0,122.0,241.0,22.0,1297.0,1139.0,6.0
802,208.0,59.0,0.0,0.0,1.0,102.0,638.0,194.0,880.0,634.0,274.0,357.0,266.0,292.0,296.0,133.0,362.0,404.0,1231.0,1.0
803,62.0,190.0,0.0,0.0,0.0,84.0,402.0,57.0,189.0,182.0,56.0,50.0,92.0,333.0,39.0,297.0,103.0,1509.0,1663.0,3.0
804,120.0,91.0,0.0,1.0,0.0,117.0,645.0,70.0,352.0,819.0,370.0,475.0,370.0,252.0,375.0,93.0,479.0,384.0,1161.0,1.0
805,231.0,164.0,0.0,0.0,0.0,78.0,272.0,104.0,704.0,321.0,111.0,122.0,168.0,296.0,50.0,322.0,176.0,1023.0,1754.0,3.0
806,78.0,33.0,0.0,0.0,0.0,153.0,843.0,91.0,445.0,908.0,392.0,565.0,407.0,148.0,536.0,35.0,569.0,894.0,760.0,1.0
807,230.0,113.0,0.0,0.0,0.0,128.0,1030.0,85.0,1015.0,74.0,13.0,53.0,15.0,333.0,171.0,222.0,52.0,1842.0,708.0,2.0
808,75.0,189.0,0.0,0.0,0.0,114.0,342.0,132.0,813.0,876.0,395.0,523.0,397.0,215.0,443.0,61.0,527.0,570.0,1077.0,4.0
809,199.0,154.0,0.0,1.0,0.0,103.0,895.0,84.0,380.0,362.0,115.0,147.0,191.0,255.0,75.0,338.0,199.0,1265.0,1864.0,3.0
810,46.0,116.0,0.0,0.0,0.0,78.0,423.0,67.0,163.0,365.0,81.0,262.0,110.0,147.0,423.0,152.0,264.0,1724.0,242.0,2.0
811,142.0,78.0,0.0,0.0,0.0,112.0,718.0,10.0,1.0,374.0,125.0,225.0,115.0,267.0,298.0,156.0,227.0,1372.0,726.0,6.0
812,16.0,83.0,0.0,0.0,0.0,91.0,838.0,67.0,397.0,418.0,141.0,249.0,128.0,260.0,320.0,140.0,251.0,1367.0,824.0,6.0
813,32.0,88.0,0.0,0.0,0.0,88.0,508.0,97.0,445.0,324.0,100.0,208.0,91.0,260.0,311.0,149.0,209.0,1505.0,730.0,6.0
814,33.0,126.0,0.0,0.0,0.0,24.0,49.0,68.0,153.0,138.0,70.0,58.0,30.0,422.0,110.0,190.0,69.0,1574.0,1611.0,0.0
815,152.0,105.0,0.0,0.0,0.0,125.0,762.0,68.0,342.0,570.0,221.0,318.0,211.0,255.0,327.0,138.0,323.0,951.0,801.0,1.0
816,48.0,101.0,0.0,1.0,0.0,82.0,537.0,79.0,596.0,92.0,10.0,65.0,28.0,302.0,185.0,239.0,64.0,1818.0,48.0,2.0
817,30.0,77.0,0.0,1.0,0.0,62.0,257.0,92.0,664.0,122.0,14.0,91.0,37.0,275.0,221.0,227.0,90.0,1810.0,88.0,2.0
818,226.0,58.0,0.0,0.0,0.0,131.0,1053.0,132.0,1103.0,234.0,62.0,144.0,83.0,262.0,223.0,238.0,140.0,1627.0,27.0,2.0
819,39.0,74.0,0.0,1.0,0.0,75.0,221.0,98.0,241.0,442.0,185.0,236.0,126.0,366.0,252.0,105.0,238.0,1252.0,1429.0,0.0
820,139.0,113.0,0.0,0.0,0.0,72.0,181.0,68.0,425.0,63.0,2.0,55.0,11.0,313.0,189.0,223.0,54.0,1892.0,378.0,2.0
821,141.0,171.0,0.0,0.0,0.0,108.0,467.0,94.0,894.0,617.0,264.0,343.0,251.0,295.0,296.0,130.0,348.0,538.0,1249.0,4.0
822,234.0,235.0,0.0,0.0,1.0,89.0,754.0,101.0,546.0,484.0,176.0,188.0,234.0,292.0,55.0,321.0,242.0,481.0,1773.0,3.0
823,32.0,120.0,0.0,0.0,0.0,18.0,359.0,65.0,437.0,20.0,2.0,16.0,2.0,361.0,122.0,244.0,16.0,1128.0,791.0,2.0
824,35.0,229.0,0.0,1.0,0.0,95.0,644.0,88.0,270.0,275.0,88.0,109.0,149.0,282.0,66.0,320.0,158.0,1355.0,1818.0,3.0
825,205.0,53.0,0.0,0.0,0.0,1.0,40.0,7.0,33.0,134.0,33.0,93.0,28.0,320.0,217.0,188.0,92.0,1720.0,1099.0,6.0
826,163.0,72.0,0.0,1.0,0.0,108.0,961.0,79.0,315.0,985.0,457.0,590.0,461.0,212.0,446.0,61.0,594.0,336.0,1056.0,1.0
827,57.0,98.0,0.0,0.0,0.0,78.0,272.0,67.0,163.0,682.0,291.0,414.0,290.0,221.0,407.0,92.0,418.0,870.0,875.0,1.0
828,63.0,8.0,0.0,0.0,0.0,67.0,44.0,82.0,84.0,1258.0,669.0,765.0,683.0,207.0,321.0,192.0,769.0,17.0,159.0,5.0
829,186.0,25.0,0.0,0.0,0.0,16.0,79.0,18.0,70.0,176.0,43.0,117.0,43.0,301.0,238.0,184.0,116.0,1681.0,784.0,6.0
830,139.0,62.0,0.0,0.0,0.0,91.0,367.0,42.0,412.0,739.0,360.0,398.0,343.0,358.0,220.0,145.0,403.0,92.0,1375.0,1.0
831,186.0,69.0,0.0,0.0,0.0,82.0,303.0,73.0,269.0,663.0,304.0,374.0,293.0,301.0,282.0,139.0,379.0,269.0,1250.0,1.0
832,85.0,56.0,0.0,0.0,0.0,72.0,269.0,67.0,251.0,1069.0,548.0,651.0,537.0,128.0,531.0,63.0,655.0,202.0,549.0,5.0
833,104.0,182.0,0.0,0.0,0.0,124.0,654.0,105.0,705.0,930.0,418.0,561.0,421.0,186.0,487.0,44.0,565.0,709.0,960.0,4.0
834,204.0,179.0,0.0,0.0,0.0,81.0,436.0,80.0,444.0,785.0,352.0,461.0,351.0,248.0,389.0,83.0,465.0,518.0,1179.0,4.0
835,8.0,69.0,0.0,0.0,0.0,117.0,1025.0,238.0,1135.0,500.0,155.0,276.0,184.0,205.0,304.0,211.0,278.0,1459.0,52.0,2.0
836,43.0,39.0,0.0,0.0,0.0,78.0,422.0,67.0,117.0,979.0,444.0,594.0,455.0,166.0,493.0,59.0,598.0,511.0,746.0,1.0
837,46.0,178.0,0.0,0.0,0.0,103.0,923.0,158.0,1069.0,573.0,230.0,306.0,216.0,298.0,276.0,148.0,310.0,578.0,1240.0,4.0
838,8.0,65.0,0.0,0.0,0.0,81.0,546.0,82.0,632.0,62.0,8.0,42.0,16.0,333.0,154.0,240.0,41.0,1821.0,206.0,2.0
839,61.0,166.0,0.0,0.0,0.0,81.0,389.0,82.0,393.0,814.0,366.0,481.0,357.0,247.0,412.0,63.0,485.0,686.0,1239.0,4.0
840,44.0,110.0,0.0,0.0,0.0,99.0,507.0,169.0,782.0,854.0,375.0,516.0,392.0,182.0,454.0,82.0,520.0,697.0,681.0,1.0
841,160.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
842,226.0,210.0,0.0,0.0,0.0,100.0,779.0,100.0,1028.0,213.0,77.0,69.0,94.0,354.0,54.0,272.0,105.0,982.0,1642.0,3.0
843,25.0,79.0,0.0,0.0,0.0,32.0,137.0,72.0,73.0,1107.0,569.0,671.0,559.0,175.0,493.0,50.0,675.0,115.0,842.0,5.0
844,237.0,62.0,0.0,0.0,0.0,103.0,543.0,77.0,313.0,704.0,310.0,412.0,316.0,247.0,343.0,130.0,416.0,408.0,787.0,1.0
845,56.0,78.0,0.0,0.0,0.0,91.0,521.0,163.0,957.0,354.0,116.0,214.0,108.0,267.0,292.0,162.0,216.0,1405.0,668.0,6.0
846,52.0,31.0,0.0,0.0,0.0,125.0,305.0,26.0,181.0,557.0,216.0,303.0,203.0,272.0,302.0,146.0,307.0,883.0,911.0,1.0
847,159.0,157.0,0.0,0.0,0.0,86.0,482.0,31.0,151.0,520.0,186.0,202.0,261.0,261.0,42.0,360.0,276.0,875.0,1783.0,3.0
848,135.0,59.0,0.0,0.0,0.0,72.0,111.0,83.0,708.0,531.0,216.0,289.0,164.0,332.0,302.0,86.0,291.0,1208.0,1346.0,0.0
849,30.0,57.0,0.0,0.0,0.0,232.0,1068.0,242.0,1171.0,747.0,309.0,456.0,350.0,146.0,433.0,142.0,460.0,1158.0,282.0,2.0
850,112.0,112.0,0.0,1.0,0.0,84.0,268.0,87.0,595.0,918.0,408.0,551.0,423.0,175.0,474.0,71.0,555.0,604.0,732.0,1.0
851,59.0,105.0,0.0,0.0,0.0,44.0,149.0,42.0,98.0,496.0,172.0,274.0,162.0,265.0,304.0,151.0,276.0,1047.0,753.0,6.0
852,133.0,176.0,0.0,0.0,0.0,95.0,570.0,91.0,611.0,919.0,414.0,554.0,414.0,194.0,481.0,43.0,558.0,702.0,1037.0,4.0
853,161.0,148.0,0.0,0.0,0.0,101.0,423.0,93.0,534.0,532.0,223.0,257.0,199.0,351.0,186.0,189.0,259.0,188.0,1320.0,1.0
854,154.0,124.0,0.0,0.0,0.0,105.0,847.0,47.0,30.0,999.0,466.0,600.0,473.0,206.0,461.0,52.0,604.0,323.0,1062.0,1.0
855,71.0,180.0,0.0,1.0,0.0,81.0,215.0,110.0,952.0,317.0,108.0,134.0,154.0,292.0,89.0,286.0,163.0,933.0,1884.0,3.0
856,221.0,43.0,0.0,0.0,0.0,78.0,49.0,65.0,346.0,1235.0,651.0,758.0,659.0,192.0,390.0,138.0,762.0,42.0,446.0,5.0
857,251.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
858,29.0,80.0,0.0,0.0,0.0,127.0,967.0,113.0,1046.0,149.0,22.0,109.0,38.0,272.0,248.0,203.0,108.0,1789.0,335.0,2.0
859,1.0,187.0,0.0,1.0,0.0,62.0,268.0,87.0,514.0,254.0,86.0,95.0,134.0,307.0,55.0,306.0,143.0,1171.0,1748.0,3.0
860,22.0,177.0,0.0,0.0,0.0,90.0,202.0,179.0,1105.0,583.0,235.0,313.0,225.0,290.0,283.0,149.0,318.0,462.0,1102.0,4.0
861,7.0,28.0,0.0,1.0,0.0,83.0,474.0,85.0,264.0,1111.0,560.0,694.0,561.0,97.0,575.0,49.0,698.0,223.0,505.0,5.0
862,157.0,207.0,0.0,1.0,0.0,103.0,861.0,91.0,928.0,309.0,102.0,122.0,164.0,282.0,63.0,323.0,172.0,1243.0,1811.0,3.0
863,32.0,93.0,0.0,1.0,0.0,88.0,424.0,109.0,969.0,422.0,180.0,217.0,126.0,376.0,218.0,130.0,219.0,1003.0,1450.0,0.0
864,182.0,18.0,0.0,0.0,0.0,52.0,260.0,44.0,135.0,1046.0,503.0,657.0,516.0,23.0,610.0,28.0,661.0,575.0,394.0,5.0
865,68.0,63.0,0.0,2.0,0.0,136.0,1003.0,92.0,755.0,499.0,200.0,266.0,146.0,347.0,277.0,98.0,268.0,1199.0,1388.0,0.0
866,167.0,176.0,0.0,0.0,0.0,129.0,714.0,104.0,571.0,897.0,413.0,536.0,404.0,228.0,447.0,44.0,540.0,612.0,1223.0,4.0
867,169.0,110.0,0.0,0.0,0.0,101.0,641.0,102.0,646.0,602.0,243.0,332.0,237.0,275.0,308.0,137.0,337.0,754.0,1065.0,1.0
868,90.0,43.0,0.0,0.0,0.0,56.0,158.0,50.0,244.0,1080.0,539.0,663.0,556.0,70.0,541.0,123.0,667.0,233.0,193.0,5.0
869,165.0,124.0,0.0,0.0,0.0,18.0,92.0,5.0,123.0,38.0,7.0,30.0,1.0,358.0,146.0,223.0,30.0,1891.0,1289.0,6.0
870,52.0,17.0,0.0,0.0,0.0,18.0,156.0,84.0,352.0,1092.0,531.0,687.0,572.0,12.0,580.0,152.0,691.0,340.0,46.0,5.0
871,200.0,122.0,0.0,0.0,0.0,31.0,75.0,5.0,15.0,20.0,3.0,16.0,1.0,364.0,122.0,241.0,16.0,1886.0,1142.0,6.0
872,245.0,186.0,0.0,0.0,0.0,12.0,10.0,26.0,10.0,142.0,37.0,36.0,81.0,324.0,45.0,300.0,88.0,1641.0,1690.0,3.0
873,55.0,185.0,0.0,0.0,0.0,105.0,546.0,134.0,946.0,798.0,348.0,474.0,356.0,220.0,415.0,85.0,478.0,589.0,932.0,4.0
874,206.0,161.0,0.0,0.0,0.0,72.0,105.0,82.0,382.0,393.0,147.0,146.0,204.0,306.0,27.0,335.0,213.0,904.0,1695.0,3.0
875,119.0,113.0,0.0,0.0,0.0,191.0,1062.0,215.0,1165.0,840.0,383.0,490.0,387.0,246.0,375.0,99.0,494.0,339.0,1093.0,1.0
876,122.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
877,13.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,2.0
878,102.0,184.0,0.0,1.0,0.0,99.0,582.0,90.0,908.0,196.0,57.0,62.0,98.0,316.0,55.0,298.0,110.0,1442.0,1729.0,3.0
879,136.0,83.0,0.0,2.0,0.0,90.0,353.0,121.0,815.0,445.0,184.0,238.0,128.0,360.0,255.0,108.0,240.0,1249.0,1411.0,0.0
880,79.0,192.0,0.0,0.0,0.0,83.0,321.0,87.0,549.0,258.0,89.0,81.0,151.0,310.0,9.0,350.0,160.0,1460.0,1667.0,3.0
881,139.0,8.0,0.0,1.0,0.0,73.0,231.0,86.0,661.0,1083.0,537.0,683.0,544.0,59.0,589.0,63.0,687.0,291.0,385.0,5.0
882,0.0,34.0,0.0,0.0,0.0,63.0,185.0,68.0,145.0,1151.0,583.0,724.0,609.0,66.0,542.0,127.0,728.0,206.0,158.0,5.0
883,195.0,230.0,0.0,0.0,0.0,81.0,232.0,120.0,1024.0,181.0,60.0,63.0,79.0,346.0,79.0,268.0,85.0,1013.0,1803.0,3.0
884,173.0,39.0,0.0,0.0,0.0,72.0,329.0,58.0,398.0,1062.0,521.0,653.0,539.0,55.0,570.0,108.0,657.0,277.0,214.0,5.0
885,77.0,89.0,0.0,0.0,0.0,88.0,993.0,99.0,1045.0,107.0,13.0,85.0,26.0,290.0,221.0,212.0,84.0,1827.0,343.0,2.0
886,227.0,11.0,0.0,0.0,0.0,75.0,379.0,74.0,407.0,789.0,338.0,479.0,353.0,189.0,441.0,87.0,483.0,805.0,695.0,1.0
887,22.0,131.0,0.0,0.0,0.0,16.0,31.0,57.0,107.0,117.0,59.0,52.0,25.0,411.0,114.0,197.0,58.0,1577.0,1598.0,0.0
888,128.0,125.0,0.0,0.0,0.0,98.0,579.0,48.0,29.0,147.0,33.0,96.0,38.0,307.0,213.0,205.0,95.0,1692.0,545.0,6.0
889,177.0,123.0,0.0,0.0,0.0,3.0,52.0,5.0,69.0,49.0,9.0,35.0,6.0,352.0,149.0,226.0,35.0,1797.0,1148.0,6.0
890,230.0,113.0,0.0,0.0,0.0,128.0,1030.0,85.0,1015.0,74.0,13.0,53.0,15.0,333.0,171.0,222.0,52.0,1842.0,708.0,2.0
891,112.0,117.0,0.0,0.0,0.0,7.0,20.0,12.0,34.0,20.0,0.0,20.0,0.0,355.0,134.0,238.0,20.0,1898.0,791.0,2.0
892,141.0,172.0,0.0,1.0,0.0,72.0,384.0,79.0,541.0,700.0,318.0,406.0,304.0,295.0,325.0,100.0,410.0,454.0,1287.0,4.0
893,119.0,40.0,0.0,0.0,0.0,73.0,304.0,89.0,288.0,1171.0,602.0,734.0,615.0,88.0,531.0,109.0,738.0,172.0,294.0,5.0
894,66.0,183.0,0.0,0.0,0.0,133.0,565.0,167.0,921.0,910.0,407.0,545.0,421.0,185.0,455.0,77.0,549.0,483.0,727.0,4.0
895,30.0,85.0,0.0,0.0,0.0,104.0,866.0,103.0,1007.0,91.0,9.0,72.0,21.0,300.0,206.0,219.0,71.0,1850.0,374.0,2.0
896,143.0,176.0,0.0,0.0,0.0,96.0,686.0,164.0,885.0,871.0,390.0,523.0,396.0,206.0,449.0,64.0,527.0,617.0,983.0,4.0
897,114.0,172.0,0.0,0.0,0.0,74.0,332.0,139.0,417.0,414.0,130.0,169.0,220.0,232.0,76.0,356.0,229.0,1348.0,1876.0,3.0
898,196.0,94.0,0.0,0.0,0.0,133.0,1034.0,121.0,1068.0,99.0,15.0,75.0,22.0,308.0,205.0,212.0,74.0,1834.0,493.0,2.0
899,66.0,50.0,0.0,0.0,0.0,74.0,214.0,48.0,113.0,503.0,201.0,267.0,148.0,346.0,276.0,100.0,269.0,1170.0,1365.0,0.0
900,225.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
901,100.0,110.0,0.0,1.0,0.0,38.0,375.0,77.0,369.0,83.0,10.0,54.0,28.0,313.0,164.0,250.0,53.0,1805.0,20.0,2.0
902,186.0,109.0,0.0,0.0,0.0,102.0,692.0,72.0,233.0,928.0,442.0,521.0,436.0,290.0,338.0,92.0,525.0,221.0,1284.0,1.0
903,5.0,70.0,0.0,0.0,1.0,140.0,995.0,155.0,1094.0,259.0,69.0,168.0,87.0,245.0,262.0,215.0,166.0,1656.0,103.0,2.0
904,76.0,124.0,0.0,0.0,0.0,7.0,5.0,5.0,3.0,21.0,0.0,21.0,0.0,354.0,136.0,237.0,21.0,1898.0,791.0,6.0
905,89.0,178.0,0.0,0.0,0.0,62.0,341.0,67.0,335.0,267.0,93.0,85.0,156.0,309.0,8.0,351.0,165.0,1435.0,1666.0,3.0
906,184.0,24.0,0.0,0.0,0.0,83.0,453.0,69.0,328.0,1074.0,531.0,650.0,560.0,58.0,523.0,159.0,654.0,235.0,64.0,5.0
907,196.0,222.0,0.0,0.0,0.0,106.0,970.0,114.0,1034.0,334.0,117.0,149.0,153.0,295.0,110.0,271.0,163.0,535.0,1913.0,3.0
908,177.0,174.0,0.0,0.0,0.0,111.0,633.0,110.0,721.0,777.0,345.0,461.0,346.0,239.0,401.0,80.0,465.0,620.0,1124.0,4.0
909,185.0,17.0,0.0,0.0,0.0,65.0,150.0,75.0,495.0,1147.0,586.0,716.0,608.0,80.0,518.0,133.0,720.0,178.0,175.0,5.0
910,26.0,178.0,0.0,0.0,0.0,72.0,111.0,100.0,761.0,606.0,245.0,333.0,244.0,273.0,300.0,147.0,338.0,587.0,899.0,4.0
911,140.0,20.0,0.0,0.0,0.0,84.0,138.0,70.0,463.0,1208.0,628.0,735.0,638.0,121.0,473.0,131.0,739.0,78.0,277.0,5.0
912,199.0,203.0,0.0,0.0,0.0,88.0,421.0,139.0,779.0,488.0,153.0,198.0,248.0,215.0,86.0,362.0,258.0,1204.0,1890.0,3.0
913,184.0,99.0,0.0,0.0,0.0,216.0,1074.0,72.0,215.0,810.0,364.0,459.0,369.0,252.0,351.0,117.0,463.0,287.0,1040.0,1.0
914,153.0,235.0,0.0,0.0,0.0,129.0,736.0,136.0,889.0,374.0,131.0,141.0,200.0,285.0,36.0,347.0,208.0,1077.0,1746.0,3.0
915,15.0,179.0,0.0,0.0,0.0,134.0,971.0,192.0,1139.0,573.0,228.0,308.0,219.0,280.0,285.0,157.0,312.0,628.0,578.0,4.0
916,13.0,84.0,0.0,0.0,0.0,82.0,299.0,68.0,225.0,59.0,6.0,35.0,20.0,332.0,138.0,257.0,35.0,1822.0,12.0,2.0
